Id|ExportNaarOrafin|Naam|VerantwoordelijkeAutoriteitCode|status uit ipdc
DVR000002774|False|Bekers en medailles aanvragen voor een sportevenement|OVO000070|actief
DVR000002775|False|Een jachtplan bekijken of aanpassen|OVO000089|actief
DVR000002776|False|Ondersteuning voor leerlingen met specifieke onderwijsbehoeften|OVO000049|actief
DVR000002777|False|Herbruikbare bekers ontlenen||actief
DVR000002778|False|Niet-dringende interventies van de brandweer bij extreem weer|OVO008237|actief
DVR000002779|False|Erkenning als EPB-verslaggever|OVO000090|actief
DVR000002780|False|Vrijstelling van de jaarlijkse verkeersbelasting en de BIV voor milieuvriendelijke voertuigen|OVO000031|actief
DVR000002781|False|Gelijkwaardigheidserkenning van een buitenlands diploma of getuigschrift in Vlaanderen|OVO001951|actief
DVR000002782|False|Verlaagde schenkbelasting voor een energetische renovatie van een gebouw|OVO000031|actief
DVR000002783|False|Bewegen op verwijzing|OVO027400|actief
DVR000002784|False|City Pass|OVO000100|actief
DVR000002785|False|Voorleessoftware voor leerlingen met een leesbeperking|OVO000049|actief
DVR000002786|False|Europese handicapkaart of European Disability Card (EDC)|OVO004097|actief
DVR000002787|False|Passende beoordeling|OVO000089|actief
DVR000002788|False|Gratis verzekering voor vrijwilligers|OVO000067/ OVO000056|actief
DVR000002789|False|Aanpassing van de geslachtsregistratie|OVO003988|actief
DVR000002790|False|Het Groeipakket|OVO008643|actief
DVR000002791|False|De voortoets|OVO000089|actief
DVR000002792|False|Erkenning als airco-energiedeskundige|OVO003323|actief
DVR000002793|False|Jaarlijkse aangifte van waterverbruik (grootverbruikers)|OVO000092|actief
DVR000002794|False|Energetische keuring van airconditioningsystemen|OVO003323|actief
DVR000002795|False|Rookstopbegeleiding|OVO000059|actief
DVR000002796|False|Ventilatiesysteem aanmelden voor de totaalrenovatiebonus (BENO-pass)|OVO000090|actief
DVR000002797|False|CurieuzeNeuzen Vlaanderen (onderzoek luchtkwaliteit)|OVO000092|actief
DVR000002798|False|Erkenning als technicus voor klimaatregelingsapparatuur in bepaalde motorvoertuigen|OVO003323|actief
DVR000002799|False|Wijk-werken|OVO000078|actief
DVR000002800|False|Attest van wettelijke samenwoning|OVO008237|actief
DVR000002801|False|Vergoeding voor schade door slechte staat van de weg of door wegenwerken|OVO000098|actief
DVR000002802|False|Attest van verblijfplaats met het oog op een huwelijk|OVO024762|actief
DVR000002803|False|Overheidsopdrachten voor werken|OVO027501|actief
DVR000002804|False|Overheidsopdrachten voor leveringen|OVO027501|actief
DVR000002805|False|Overheidsopdrachten voor diensten|OVO027501|actief
DVR000002806|False|Attest van wijze van teraardebestelling en/of rituelen|OVO001835|actief
DVR000002807|False|Attest van Belgische kiezer|OVO008237|actief
DVR000002808|False|Akte van prenatale erkenning|OVO003988|actief
DVR000002809|False|Akte van erkenning|OVO003988|actief
DVR000002810|False|Opleidingsdatabank opleidingsverlof WSE|OVO000076|stopgezet
DVR000002811|False|Uittreksel uit het bevolkingsregister|OVO008237|actief
DVR000002812|False|Akte van adoptie||actief
DVR000002813|False|Akte van verklaring van naamskeuze|OVO003988|actief
DVR000002814|False|Akte van naamsverandering|OVO003988|actief
DVR000002815|False|Akte van voornaamsverandering|OVO003988|actief
DVR000002816|False|Akte van aanpassing van de registratie van het geslacht|OVO003988|actief
DVR000002817|False|Akte van betwisting vaderschap|OVO003988|actief
DVR000002818|False|Akte van Belgische nationaliteit|OVO003988|actief
DVR000002819|False|Akte van een levenloos kind|OVO003988|actief
DVR000002820|False|Vakantie voor oudere werknemers die het werk hervatten - seniorvakantie|OVO025169|actief
DVR000002821|False|Kinderbijslag tot 18 jaar|OVO003903|stopgezet
DVR000002822|False|Reisdocument voor staatlozen, vluchtelingen en vreemdelingen|OVO024762|actief
DVR000002823|False|Jaarlijkse verkeersbelasting voor oldtimers|OVO000031|actief
DVR000002824|False|Verkooprecht sinds 1 juni 2018|OVO000031|actief
DVR000002825|False|Erkenning als metaaldetectorist|OVO000104|actief
DVR000002826|False|Erkenning als archeoloog|OVO000104|actief
DVR000002827|False|Ontheffing van het ontbossingsverbod|OVO000089|actief
DVR000002828|False|Vakantieschakel|OVO000034|stopgezet
DVR000002829|False|Belasting op de inverkeerstelling (BIV) voor oldtimers|OVO000031|actief
DVR000002830|False|Onbelast bijverdienen|OVO015466|actief
DVR000002831|False|Toeslag op de kinderbijslag voor langdurig zieken en arbeidsongeschikten|OVO003903|stopgezet
DVR000002832|False|Mobiliteitsvergoeding (cash for car)|OVO005190|actief
DVR000002833|False|Mobiliteitsbudget|OVO005190|actief
DVR000002834|False|Praktisch jachtexamen|OVO000089|actief
DVR000002835|False|Theoretisch jachtexamen|OVO000089|actief
DVR000002836|False|Subsidie voor een volkstuin 2018|OVO000094|stopgezet
DVR000002837|False|Generieke terugmelding|OVO002949|actief
DVR000002838|False|Kadastraal uittreksel|OVO005190|actief
DVR000002839|False|De sociale toeslag (Groeipakket)|OVO008643|actief
DVR000002840|False|De zorgtoeslagen (groeipakket)|OVO008643|actief
DVR000002841|False|De kinderopvangtoeslag (Groeipakket)|OVO008643|actief
DVR000002842|False|De kleutertoeslag (Groeipakket)|OVO008643|actief
DVR000002843|False|De schooltoeslag vanaf schooljaar 2019-2020 (Groeipakket)|OVO008643|actief
DVR000002844|False|Startbedrag (Groeipakket)|OVO008643|actief
DVR000002845|False|Basisbedrag (Groeipakket)|OVO008643|actief
DVR000002846|False|Schoolbonus (Groeipakket)|OVO008643|actief
DVR000002847|False|Veranderen van voornaam||actief
DVR000002848|False|Student-zelfstandige|OVO027187|actief
DVR000002849|False|Maaltijdcheques|OVO004018|actief
DVR000002850|False|Bewijs van beroepsbekwaamheid voor gereglementeerde beroepen|OVO000039|actief
DVR000002851|False|MuseumPASSmusées||actief
DVR000002852|False|Mijn Burgerprofiel|OVO002949|actief
DVR000002853|False|Vrijstelling doorstorting bedrijfsvoorheffing voor onderzoekers|OVO005190|actief
DVR000002854|False|Erkenning van technici voor elektrische schakelinrichtingen|OVO003323|actief
DVR000002855|False|Verlaagde schenkbelasting voor een gebouw met conformiteitsattest dat verhuurd wordt|OVO000031|actief
DVR000002856|False|Schadevergoeding van het Vlaams Rampenfonds|OVO001827|actief
DVR000002857|False|Pleegzorgtoeslag (Groeipakket)|OVO008643|actief
DVR000002858|False|Wezentoeslag (Groeipakket)|OVO008643|actief
DVR000002859|False|Aanloopsteun voor de ontwikkeling van kleine landbouwbedrijven|OVO000082|actief
DVR000002860|False|Huurwaarborglening van het Vlaams Woningfonds|OVO001729|actief
DVR000002861|False|Premie van de netbeheerder voor een warmtepompboiler|OVO000090|actief
DVR000002862|False|Vrijstelling van de onroerende voorheffing na verbouwing van een handelspand|OVO000031|actief
DVR000002863|False|Vrijstelling van de onroerende voorheffing na sloop en vervanging van een ongeschikte of onbewoonbare woning|OVO000031|actief
DVR000002864|False|Vrijstelling van de onroerende voorheffing na sloop en vervanging van een leegstaande of verwaarloosde bedrijfsruimte|OVO000031|actief
DVR000002865|False|Gedeeltelijke vrijstelling van de onroerende voorheffing na verbouwing van een handelspand in een kernwinkelgebied|OVO000031|actief
DVR000002866|False|Vrijstelling van de onroerende voorheffing na verbouwing van een handelspand in een winkelarm gebied|OVO000031|actief
DVR000002867|False|Sloop- en heropbouwpremie|OVO000090|actief
DVR000002868|False|Toelating om in een maatwerkplaats te werken|OVO000078|actief
DVR000002869|False|Subsidie voor ontwikkelingssamenwerking||actief
DVR000002870|False|Juridische hulp||actief
DVR000002871|False|Tijdelijke opvang in een centrum voor kortverblijf||actief
DVR000002872|False|Naschoolse sportactiviteit||actief
DVR000002873|False|Gemeentelijke subsidie voor jeugdprojecten||actief
DVR000002874|False|Werkingssubsidie voor sociaal-culturele verenigingen||actief
DVR000002875|False|Ondersteuning via opvoedingswinkels|OVO027538|actief
DVR000002876|False|Loopbaanbegeleiding|OVO000078|actief
DVR000002877|False|Subsidies voor projecten in de cultureel-erfgoedsector|OVO000067|actief
DVR000002878|False|Erkenning als natuurreservaat|OVO000089|actief
DVR000002879|False|Erkenning en subsidiëring van de dagcentra voor palliatieve zorg|OVO000059|actief
DVR000002880|False|Erkenning en subsidiëring van de dagverzorgingscentra voor ouderen|OVO000059|actief
DVR000002881|False|Erkenning en subsidiëring van de centra voor kortverblijf voor ouderen|OVO000059|actief
DVR000002882|False|Erkenning en subsidiëring van de sector samenlevingsopbouw|OVO000056|actief
DVR000002883|False|Erkenning en subsidiëring van de samenwerkingsinitiatieven eerstelijnsgezondheidszorg (SEL)|OVO000059|actief
DVR000002884|False|Subsidies voor internationale topsportevenementen|OVO000070|actief
DVR000002885|False|Erkenning en subsidiëring van Toerisme voor Allen-verblijven|OVO000034|actief
DVR000002886|False|Erkenning en subsidiëring van de woonzorgcentra en rust- en verzorgingstehuizen.|OVO000059|actief
DVR000002887|False|Erkenning en subsidiëring van serviceflats voor ouderen|OVO000059|actief
DVR000002888|False|Subsidie voor circuskunsten|OVO000067|actief
DVR000002889|False|Vlaamse aanpassingspremie|OVO000106|actief
DVR000002890|False|Subsidies voor een jeugdverblijfcentrum en hostel|OVO000067|actief
DVR000002891|False|Gezinszorg||actief
DVR000002892|False|Onderhoudspremie en beheerspremie voor varend erfgoed|OVO000104|actief
DVR000002893|False|Woonkrediet van het Vlaams Woningfonds|OVO001729|actief
DVR000002894|False|Outplacement voor werknemers|OVO025169|actief
DVR000002895|False|Schadevergoeding bij een landbouwramp|OVO000082|actief
DVR000002896|False|Stagebonus|OVO000076|actief
DVR000002897|False|Vlaamse doelgroepvermindering voor jongeren|OVO000076|actief
DVR000002898|False|Vlaamse doelgroepvermindering voor oudere werknemers|OVO000076|actief
DVR000002899|False|Erfgoedpremie beschermde monumenten en landschappen - bijzondere procedure|OVO000104|actief
DVR000002900|False|Subsidie voor een diversiteitsplan|OVO000076|actief
DVR000002901|False|Subsidie aan havenbedrijven voor bepaalde havenkapiteinsdiensten|OVO000096|stopgezet
DVR000002902|False|Start- en investeringssteun visserij- en aquacultuursector|OVO000082|stopgezet
DVR000002903|False|De Lijn - Buzzy Pazz of Omnipas bij inleveren nummerplaat|OVO000100|stopgezet
DVR000002904|False|Vlaams innovatienetwerk (VIN)|OVO000039|stopgezet
DVR000002905|False|KidsInvest|OVO000044|stopgezet
DVR000002906|False|Projectgebonden subsidies of medefinanciering aan havenbedrijven|OVO000096|stopgezet
DVR000002907|False|Medefinanciering instandhouding en onderhoud maritieme toegangswegen|OVO000096|stopgezet
DVR000002908|False|Kwaliteitsmerk voor autosnelwegparkings in Vlaanderen|OVO000096|stopgezet
DVR000002909|False|Seed & Early Stage|OVO000044|stopgezet
DVR000002910|False|Archief - Voordelige lening voor innoverende onderneming (Innovatiemezzanine)|OVO000039|stopgezet
DVR000002911|False|Erkenning classificeerders voor de indeling van geslachte runderen|OVO000082|stopgezet
DVR000002912|False|Erkenning classificeerders voor de indeling van geslachte varkens|OVO000082|stopgezet
DVR000002913|False|Archief - Erkenning toezichthouders op de indeling van geslachte runderen en varkens|OVO000082|stopgezet
DVR000002914|False|Erkenning gespecialiseerd pluimveebedrijf|OVO000082|stopgezet
DVR000002915|False|Kwaliteitscontrole en herkomstcontrole bosbouwkundig teeltmateriaal|OVO000082|stopgezet
DVR000002916|False|Kwaliteitscontrole en certificering aardappelpootgoed|OVO000082|stopgezet
DVR000002917|False|Subsidie schoolmelk|OVO000082|stopgezet
DVR000002918|False|Erkenning operator van aardappelpootgoed|OVO000082|stopgezet
DVR000002919|False|Erkenning leverancier van bosbouwkundig teeltmateriaal|OVO000082|stopgezet
DVR000002920|False|Erkenning loontrieerder van zaaizaden|OVO000082|stopgezet
DVR000002921|False|Erkenning operator actief in de sector zaaizaad (productie en handel)|OVO000082|stopgezet
DVR000002922|False|Erkenning operator van teeltmateriaal fruit-, groente- en siergewassen|OVO000082|stopgezet
DVR000002923|False|Kwaliteitscontrole en certificering fruitgewassen|OVO000082|stopgezet
DVR000002924|False|Kwaliteitscontrole en certificering zaaizaden|OVO000082|stopgezet
DVR000002925|False|Kwaliteitscontrole groentegewassen|OVO000082|stopgezet
DVR000002926|False|Kwaliteitscontrole siergewassen|OVO000082|stopgezet
DVR000002927|False|Erkenning hopbereider|OVO000082|stopgezet
DVR000002928|False|Kwaliteitscontrole en certificering hop|OVO000082|stopgezet
DVR000002929|False|Erkenning fokkersverenigingen - Bijhouden rasstamboeken|OVO000082|stopgezet
DVR000002930|False|Erkenning fokkersverenigingen - bijhouden registers hybride dieren|OVO000082|stopgezet
DVR000002931|False|Zoötechnische erkenning centra voor sperma, eicellen of embryo|OVO000082|stopgezet
DVR000002932|False|Erkenning keuringsinstelling koeltechnische bedrijven en examencentra|OVO003323|stopgezet
DVR000002933|False|Aanmelden nieuw ras van landbouw- of groentegewassen|OVO000082|stopgezet
DVR000002934|False|Erkenning en subsidiëring voorzieningen opvang van kinderen met een handicap|OVO000060|stopgezet
DVR000002935|False|Erkenning en subsidiëring ambulante begeleidingsdiensten gehandicapten|OVO000060|stopgezet
DVR000002936|False|Persoonlijke-assistentiebudget voor personen met een handicap|OVO000060|stopgezet
DVR000002937|False|Tegemoetkoming voor hulpmiddelen voor personen met een handicap|OVO000060|stopgezet
DVR000002938|False|Archief - Aanmelden en vergunnen van een toeristisch logies|OVO000032|stopgezet
DVR000002939|False|Subsidie originele en innoverende stadsprojecten|OVO001835|stopgezet
DVR000002940|False|Tegemoetkoming voor bijzonder cultuuraanbod Podium|OVO000067|stopgezet
DVR000002941|False|Opname in het aanbod Podium|OVO000067|stopgezet
DVR000002942|False|Attest hinder openbare werken||stopgezet
DVR000002943|False|Inkomensgarantie voor ouderen|OVO024764|stopgezet
DVR000002944|False|Kinderbijslag van 18 tot 25 jaar|OVO003903|stopgezet
DVR000002945|False|Gewaarborgd kraamgeld|OVO003903|stopgezet
DVR000002946|False|Gewaarborgde gezinsbijslag|OVO003903|stopgezet
DVR000002948|False|Toeslag bij de kinderbijslag voor langdurig werklozen en gepensioneerden|OVO003903|stopgezet
DVR000002949|False|Wezenbijslag|OVO003903|stopgezet
DVR000002950|False|Initio, een voordelige lening voor zelfstandigen en kleine ondernemingen|OVO000044|stopgezet
DVR000002951|False|Toeslag bij de kinderbijslag voor eenoudergezinnen|OVO003903|stopgezet
DVR000002952|False|Toeslag op de kinderbijslag voor kinderen met een handicap|OVO003903|stopgezet
DVR000002953|False|Loopbaanonderbreking in de openbare sector|OVO025169|stopgezet
DVR000002954|False|Steun voor een portfolio van haalbaarheidsstudies voor bedrijven|OVO000039|stopgezet
DVR000002955|False|Vrijstelling schenkingsrechten voor overdracht familiale ondernemingen en vennootschappen|OVO000031|stopgezet
DVR000002956|False|Vermindering erfbelasting voor overdracht familiale ondernemingen en vennootschappen|OVO000031|stopgezet
DVR000002957|False|Verslag voor toegang tot het buitengewoon onderwijs|OVO000050|stopgezet
DVR000002958|False|Belastingvermindering voor verhuurders die renoveren en hun woningen verhuren aan sociaal verhuurkantoor.|OVO005190|stopgezet
DVR000002959|False|Uw handicap laten erkennen en hulp aanvragen bij het VAPH|OVO000060|stopgezet
DVR000002960|False|Young in BXL - subsidie voor Straatburgerschap|OVO001835|stopgezet
DVR000002961|False|Europese gehandicaptenkaart|OVO004097|stopgezet
DVR000002962|False|Subsidie voor het correct afstellen van verwarmingsinstallaties op school|OVO000053|stopgezet
DVR000002963|False|Het Persoonsvolgend budget voor personen met een handicap (PVB)|OVO000060|stopgezet
DVR000002964|False|Tegemoetkoming voor hulpmiddelen voor personen met een handicap|OVO000060|stopgezet
DVR000002965|False|Kinderbijslag tot 18 jaar|OVO003903|stopgezet
DVR000002966|False|Toeslag op de kinderbijslag voor langdurig zieken en arbeidsongeschikten|OVO003903|stopgezet
DVR000002967|False|Werkingssubsidie voor de werking van het Kenniscentrum Vlaamse Steden|OVO001835|actief
DVR000002968|False|Raamcontracten buiten de basis scope van Het Facilitair Bedrijf-raamcontracten|OVO001834|actief
DVR000002969|False|Toegangsbeheer|OVO001834|actief
DVR000002970|False|Digitale handtekening|OVO001834|actief
DVR000002971|False|Gebruikersbeheer|OVO001834|actief
DVR000002972|False|Generiek Informatieplatform Openbaar Domein (GIPOD)|OVO002949|actief
DVR000002973|False|Informatiecatalogus|OVO002949|actief
DVR000002974|False|Interbestuurlijke Product- en Dienstencatalogus (IPDC)|OVO002949|actief
DVR000002975|False|Vlaams Open data Portaal|OVO002949|actief
DVR000002976|False|Begeleiding van ondernemingen bij business case|OVO000039|actief
DVR000002977|False|Vlimpers module Vacaturemarkt|OVO001833|actief
DVR000002978|False|Premie voor diplomagerichte opleidingen in het secundair volwassenenonderwijs|OVO001951|actief
DVR000002979|False|Individuele ontheffing voor verboden activiteiten in het Vlaams Ecologisch Netwerk|OVO000089|actief
DVR000002980|False|Aanvragen en rapporteren afwijking op het soortenbesluit en jachtregelgeving|OVO000089|actief
DVR000002981|False|Indienen jachtplan|OVO000089|actief
DVR000002982|False|Melding bestrijding (canadese gans, damhert, edelhert, grauwe gans, houtduif, kievit, konijn, moeflon, smient, vos, wild zwijn, wilde eend)|OVO000089|actief
DVR000002983|False|Melding bijzondere jacht (canadese gans, damhert, edelhert, grauwe gans, houtduif, kievit, konijn, moeflon, smient, vos, wild zwijn, wilde eend)|OVO000089|actief
DVR000002984|False|Staalname everzwijn|OVO000089|actief
DVR000002985|False|Vergunning voor het wijzigen van vegetarie of van kleine landschapselementen|OVO000089|actief
DVR000002986|False|Verwijderen van een perceel uit een jachtplan|OVO000089|actief
DVR000002987|False|Wildrapport|OVO000089|actief
DVR000002988|False|Certificatie van schepen|OVO000112|actief
DVR000002989|False|Duplicaat van een Verklaring matroos|OVO000112|actief
DVR000002990|False|informatieverstrekking binnenvaart (River Information Services)|OVO000112|actief
DVR000002991|False|Verklaring matroos|OVO000112|actief
DVR000002992|False|Radarpatent|OVO000112|actief
DVR000002993|False|Rijnpatent|OVO000112|actief
DVR000002994|False|verkoop van vaarvignet (pleziervaart)|OVO000112|actief
DVR000002995|False|Beurs voor het doorgeven van vakmanschap in een meester-leerling-traject|OVO000067|actief
DVR000002996|False|attestering Federale wetgeving tax shelter audiovisueel|OVO000029|actief
DVR000002997|False|erkenningsprocedure Mediadecreet erkenningen lokale radio's|OVO001827|actief
DVR000002998|False|Geïntegreerde woonbonus|OVO001827|actief
DVR000002999|False|Advies verlenen en communicatie verspreiden over de Nederlandse taal via de Taaltelefoon|OVO001827|actief
DVR000003000|False|Erkennen van algemene rampen en schadebedragen uitbetalen aan geteisterden (Rampenfonds)|OVO000082|actief
DVR000003001|False|Goedkeuren van jachtplannen en toekennen van jachtverloven en -vergunningen|OVO000082|actief
DVR000003002|False|Subsidie aan Fonds voor Scheepsjongeren|OVO000082|actief
DVR000003003|False|Erkenning als centrum voor voortplantingstechnieken|OVO000082|actief
DVR000003004|False|Erkenning van het bedrijf ikv pluimveehouderij|OVO000082|actief
DVR000003005|False|Erkenning als vereniging of organisatie voor stamboekwerking of vereenvoudigd beheer|OVO000082|actief
DVR000003006|False|Aanvragen van bemonsteringen voor kwaliteitscontrole teeltmateriaal|OVO000082|actief
DVR000003007|False|Directe steun - jonge landbouwer|OVO000082|actief
DVR000003008|False|Directe steun - vergroening|OVO000082|actief
DVR000003009|False|Directe steun- basisbetaling|OVO000082|actief
DVR000003010|False|Financieringsinstrument voor de Vlaamse Visserij- en aquacultuursector: projectsteun|OVO000082|actief
DVR000003011|False|Inschrijving van rassen van landbouw-, groente- en fruitgewassen|OVO000082|actief
DVR000003012|False|Inschrijving van teelten voor productie van zaaizaad en pootgoed|OVO003323|actief
DVR000003013|False|Waarborgen Vlaams Landbouwinvesteringsfonds|OVO003323|actief
DVR000003014|False|VLAREM wegwijzer|OVO003323|actief
DVR000003015|False|Kennisgeving zendantennes radioamateur|OVO003323|actief
DVR000003016|False|Erkenning voor verenigingen voor projecten met een meerwaarde voor natuur en milieu|OVO003323|actief
DVR000003017|False|Milieunavigator|OVO003323|actief
DVR000003018|False|Lage emissiezone: systeem voor handhaving|OVO003323|actief
DVR000003019|False|Advies of Milieueffectrapportage nodig is|OVO003323|actief
DVR000003020|False|Advies of ruimtelijk veiligheidrapport nodig is|OVO003323|actief
DVR000003021|False|Bepaling Sevesostatus|OVO003323|actief
DVR000003022|False|Conformiteitsattest zendantennes|OVO003323|actief
DVR000003023|False|Invordering retributies erkenningen|OVO003323|actief
DVR000003024|False|Ruimtelijk Uitvoeringsplan|OVO003323|actief
DVR000003025|False|Stiltegebieden|OVO003323|actief
DVR000003026|False|Columbus (studiekeuzebegeleiding)|OVO000049|actief
DVR000003027|False|Slachtofferonthaal bij een gerechtelijke procedure|OVO000056|actief
DVR000003028|False|Vlaams opleidingsverlof|OVO000076|actief
DVR000003029|False|Onderzoekspremie voor opmaak beheersplan|OVO004813|actief
DVR000003030|False|Advies voor vergunningsplichtige handelingen|OVO004813|actief
DVR000003031|False|Metaaldetectievondsten melden|OVO004813|actief
DVR000003032|False|Archeologisch traject bij vergunningsaanvragen|OVO004813|actief
DVR000003033|False|Archeologisch traject bij wetenschappelijk onderzoek|OVO004813|actief
DVR000003034|False|Beheersplan opmaken|OVO004813|actief
DVR000003035|False|Beschermingsprocedure|OVO004813|actief
DVR000003036|False|Erfgoedlening|OVO004813|actief
DVR000003037|False|Toelatingen voor niet-vergunningsplichtige handelingen|OVO004813|actief
DVR000003038|False|Toevalsvondsten melden|OVO004813|actief
DVR000003039|False|Vermindering personenbelasting|OVO004813|actief
DVR000003040|False|Vermindering verkooprecht en schenkbelasting|OVO004813|actief
DVR000003041|False|Monitoring van tarieven en capaciteiten van stortplaatsen en verbrandingsinstallaties|OVO000091|actief
DVR000003042|False|Beheren van risicogronden (gemeentelijke inventaris)|OVO000091|actief
DVR000003043|False|Benchmarking en adviesverlening aan gemeenten qua beleid op vlak van huishoudelijke afvalstoffen|OVO000091|actief
DVR000003044|False|Berekenen van materiaalprestaties van gebouwen|OVO000091|actief
DVR000003045|False|In en uitvoer van afvalstoffen (EVOA richtlijn)|OVO000091|actief
DVR000003046|False|Melding sluiting risico-activiteit|OVO000091|actief
DVR000003047|False|Ontvangen en verwerken van bodemonderzoek|OVO000091|actief
DVR000003048|False|Opvolgen en uitvoeren van ambtshalve sanering|OVO000091|actief
DVR000003049|False|Platform voor bedrijven voor het valoriseren van afvalstoffen|OVO000091|actief
DVR000003050|False|Registratie voor vooraf goedgekeurde inrichting voor het verwerken van afvalstoffen|OVO000091|actief
DVR000003051|False|Vrijstelling van onderzoeksplicht|OVO000091|actief
DVR000003052|False|Vergunnen en subsidiëren van vergunde zorgaanbieders|OVO000060|actief
DVR000003053|False|Certificatie van gebouwen bij verkoop en nieuwbouw (EPB)|OVO000090|actief
DVR000003054|False|Energie-audit grote ondernemingen|OVO000090|actief
DVR000003055|False|Uitvoeren van een energieprestatiecertificaat (EPC) certificatie|OVO000090|actief
DVR000003056|False|Vrijstelling onroerende voorheffing voor materieel en outillage|OVO000031|actief
DVR000003057|False|Vrijstelling van de onroerende voorheffing voor nationale domeingoederen|OVO000031|actief
DVR000003058|False|Vrijstelling van de verkeersbelasting en de BIV voor elektrische voertuigen en voertuigen op aardgas (CNG/LNG)|OVO000031|actief
DVR000003059|False|Gedeeltelijke vrijstelling van de onroerende voorheffing na renovatie van een verwaarloosde of onbewoonbare woning|OVO000031|actief
DVR000003060|False|Verlaagd tarief voor beroepskopers|OVO000031|actief
DVR000003061|False|Verlaagde schenkbelasting voor een gebouw met conformiteitsattest dat verhuurd wordt|OVO000031|actief
DVR000003062|False|Vrijstelling van de onroerende voorheffing na verbouwen van een handelspand|OVO000031|actief
DVR000003063|False|Vrijstelling van erfbelasting voor personen met een handicap|OVO000031|actief
DVR000003064|False|Toelating om in een beschutte werkplaats te werken|OVO000078|actief
DVR000003065|False|Een arbeidshandicap erkennen|OVO000078|actief
DVR000003066|False|Begeleiding bij het zoeken van de juiste baan - VDAB|OVO000078|actief
DVR000003067|False|Beroepsopleiding voor werkzoekenden, werknemers en zelfstandigen|OVO000078|actief
DVR000003068|False|Sollicitatiecoaching voor werkzoekenden|OVO000078|actief
DVR000003069|False|Uitvoeren van bedrijfsdoorlichting in het kader van het mestdecreet|OVO000094|actief
DVR000003070|False|Vergoeding bij realiseren gebruiksruil|OVO000094|actief
DVR000003071|False|Vergoeding gebiedsgericht project|OVO000094|actief
DVR000003072|False|Vergoeding natuurinrichting|OVO000094|actief
DVR000003073|False|Uittreksel akte natuurinrichting|OVO000094|actief
DVR000003074|False|Uittreksel akte ruilverkaverling|OVO000094|actief
DVR000003075|False|Aanvraag koopplicht|OVO000094|actief
DVR000003076|False|Subsidies voor landinrichtingswerken|OVO000094|actief
DVR000003077|False|Koop, verkoop en ruil van grond via de Vlaamse Grondenbank|OVO000094|actief
DVR000003078|False|Aanvraag voor vergoeding vrijwillige bedrijfsverplaatsing, bedrijfsreconversie of bedrijfsstopzetting|OVO000094|actief
DVR000003079|False|Begeleiden en ondersteunen van plattelandsinitiatieven|OVO000094|actief
DVR000003080|False|Ondersteunen van projecten Omgevingskwaliteit|OVO000094|actief
DVR000003081|False|Subsidiëren LEADER-samenwerkingsprojecten|OVO000094|actief
DVR000003082|False|Uitbetalingen compensatie cultuurschade|OVO000094|actief
DVR000003083|False|Recht van voorkoop in Vlaanderen|OVO000094|actief
DVR000003084|False|Verstrekken en beheren van schuldsaldoverzekering|OVO000103|actief
DVR000003085|False|Aanbieden van een financiële planningstool aan woonactoren|OVO000103|actief
DVR000003086|False|Ontwikkelen en verlenen van vorming aan woonactoren|OVO000103|actief
DVR000003087|False|Beheren van rekening-courant van Sociale Huisvestingsmaatschappijen|OVO000103|actief
DVR000003088|False|Doorbetalingsgarantie voor eigenaars van Sociale VerhuurKantoor (SVK)-woningen|OVO000103|actief
DVR000003089|False|Openbare ruimte aanleggen|OVO000103|actief
DVR000003090|False|Technische en administratieve ondersteuning bieden van start ontwerp tot oplevering van de bouwwerken|OVO000103|actief
DVR000003091|False|Financiering voor sociale bouwprojecten|OVO000103|actief
DVR000003092|False|Verstrekken van leningen aan initiatiefnemers|OVO000103|actief
DVR000003093|False|Vergunningsbesluit|OVO000092|actief
DVR000003094|False|Subsidiëring Polders & Wateringen|OVO000092|actief
DVR000003095|False|Aanvraag of melding van de verbreking van de verzegeling van een watermeter of aanvraag van een (her)verzegeling|OVO000092|actief
DVR000003096|False|Aanvraag tot vrijstelling van de heffingen op de waterverontreiniging om sociale reden|OVO000092|actief
DVR000003097|False|Aanvraag van een vrijstelling van de heffing op de waterverontreiniging bij het gebruik van een IBA - Verklaring van de burgemeester|OVO000092|actief
DVR000003098|False|Aanvraag voorschot subsidieerbare werken: verklaring op erewoord|OVO000092|actief
DVR000003099|False|Subsidie kleinschalige waterzuiveringsinstallatie|OVO000092|actief
DVR000003100|False|Activiteiten in het kader van het reglementering inzake de kwaliteit en levering van water bestemd voor menselijke consumptie|OVO000092|actief
DVR000003101|False|Advies bodemsaneringsdossier|OVO000092|actief
DVR000003102|False|Advies mbt grondwater|OVO000092|actief
DVR000003103|False|Advies mbt lozing in de atmosfeer|OVO000092|actief
DVR000003104|False|Advies mbt lozing van afvalwater|OVO000092|actief
DVR000003105|False|Advies mbt omgevingsvergunning|OVO000092|actief
DVR000003106|False|Adviezen - reguleren tarief saneringscomponenten|OVO000092|actief
DVR000003107|False|Adviezen en behandeling afwijkingsaanvragen mbt pesticidengebruik, onderhouden website Zonderisgezonder, opmaken rapport Duurzaam Pesticidengebruik|OVO000092|actief
DVR000003108|False|Subsidies riolering|OVO000092|actief
DVR000003109|False|Erkenning voor boorbedrijven|OVO000092|actief
DVR000003110|False|Inlichtingen mbt bemonstering van afvalwater|OVO000092|actief
